s_ra,s_dec,target_name,band_list,t_exptime,gaia_source_id,sep_arcsec,gaia_match_quality,has_gaia
195.5558017091182,-76.63278094628892,CM_Cha,7,1814.4,5.789239989411573e+18,,good,True
340.7053687105806,-71.70615642206936,CP-72_2713,6,3810.189,6.382640367603744e+18,,good,True
130.6119154800483,-78.9631361378142,EK_Cha,7,514.08,5.209037736474705e+18,19.905453954271664,bad,True
53.75904163865584,23.70956126185156,EPIC_211046195,7,1270.08,6.801252941581683e+16,0.2653331993789102,good,True
130.82656335505175,-79.08822440258982,ET_Cha,7,54.432,5.209024366240982e+18,,good,True
53.22806815130576,-9.458205292922717,Epsilon_Eridani,6,3806.496,5.164707970261891e+18,,good,True
344.4143757416034,-29.62290486140328,Fomalhaut,6,4444.576,,,good,False
344.411808833862,-29.61755713817472,Fomalhaut_Apocenter,6,7399.013,,,good,False
344.4174956398363,-29.628660589021724,Fomalhaut_Pericenter,6,7399.012,,,good,False
352.1971208333333,5.247516666666667,G29-38,7,6955.2,,,good,False
4.280458160557414,40.94873412359358,GJ14,6,5607.403,,,good,False
77.96583430660628,-45.04753010348555,GJ_191,6,60464.065,,,good,False
6.959912825227786,-32.552091421933405,GJ_2006A,7,876.96,2.315841869173294e+18,0.4746754476029674,good,True
6.960043190973526,-32.55678336110836,GJ_2006B,7,876.96,,,good,False
111.85496549112013,5.20727767520902,GJ_273,6,85693.019,3.139847906306412e+18,,good,True
17.85693537474402,15.438700447585544,GJ_3076,7,1088.64,2.7833781620414807e+18,,good,True
229.8552916358109,-7.722781494270307,GJ_581,6,35931.836,,,good,False
213.90151991358505,1.288440540983692,GK_Vir,6,2540.147,3.6661669383571487e+18,0.034897241529856536,good,True
70.73609077320178,18.952184269356017,GL_176,6,16791.217,,,good,False
90.0162233538992,2.706346809982896,GL_3379,6,17862.368,3.316364602541746e+18,,good,True
218.56807176993803,-12.516357112001293,GL_555,6,12140.918,,,good,False
332.4241566743314,-4.640855653709925,GL_849,6,14653.514,,,good,False
273.59201903806274,-32.76968017220466,GSC_07396-00759,7,876.96,4.045698732855627e+18,,good,True
262.3361595013421,-50.24833331667466,GSC_08350-01924,7,967.68,5.949369736173101e+18,,good,True
260.23374996663455,-26.058811672845103,Gaia_DR2_4108404224585712768,6,302.4,4.1084042245857126e+18,,good,True
247.91941592918573,-24.42144471190479,Gaia_DR2_6047590759117265280,6,483.721,6.047590759117265e+18,,good,True
244.76764340326227,-26.9617133615394,Gaia_DR2_6048347979034299904,6,483.72,6.0483479790343e+18,,good,True
246.53875485586968,-24.570365091996393,Gaia_DR2_6049123615765201536,6,483.702,6.049123615765202e+18,,good,True
310.8135181564079,10.72644615523902,Gaia_DR3_1751335969361640192,7,5019.569,1.7513359693616402e+18,0.17530725103143024,good,True
161.06911347307414,-45.27044928740216,Gaia_DR3_5366813974272886528,7,2721.6,5.366813974272887e+18,,good,True
52.97338362,-25.61411285,HD 21997,7,1512.0,,,good,False
177.2625501792377,14.571547978596383,HD102647,6,18409.868,,,good,False
25.62392109062355,-53.74151359577984,HD10647,7,2298.24,,,good,False
184.7757852431724,16.547217182421225,HD107146,1,13456.608,,,good,False
189.00383977045587,-39.86965973208726,HD109573,7,876.96,6.147117727029872e+18,,good,True
189.6776107124959,-68.7637239584634,HD109832,8,1360.8,5.855753399177549e+18,,good,True
190.4716159672346,10.235041903003577,HD110411,6,12690.549,3.903402278745165e+18,,good,True
208.8284307254712,-53.52864013385462,HD121191,8,967.68,6.065138792911303e+18,,good,True
209.42113026372505,-47.009640820197106,HD121617,8,846.72,6.095178206488363e+18,,good,True
223.78330657349963,-41.120525321105184,HD131488,7,17231.438,6.101164531905527e+18,,good,True
224.22681671235128,-35.695580187086584,HD131835,8,846.72,6.202242567124829e+18,,good,True
233.8169623370961,-25.73433440008403,HD138813,7,1481.76,6.23772975158646e+18,,good,True
235.0474801160529,-70.22818682133449,HD138965,6,2449.44,5.819811291755503e+18,,good,True
34.32889953377594,33.84692436195447,HD14055,6,1300.32,3.261096898967656e+17,0.19000758739344914,good,True
237.23645129335677,-3.8184615972093807,HD141378,6,14182.306,4.4024459363057085e+18,,good,True
237.49050125161708,-3.921334168636769,HD141569,7,15597.061,4.399438153527026e+18,0.2090357036445061,good,True
239.1666983783059,-22.027900020469172,HD142666,6,1300.32,6.24348971505106e+18,,good,True
243.39287140476637,-45.81790155486334,HD145560,7,19685.034,5.990267273750368e+18,,good,True
244.87177784071696,-21.403830352236017,HD146897,8,20320.278,6.244295760151547e+18,,good,True
250.40292399660984,26.91665578526982,HD150682,6,1360.8,1.3015187186916e+18,,good,True
36.5682755791988,6.292218602779065,HD15115,7,34018.433,2.5173978467864525e+18,,good,True
37.04147233713497,29.668787392040905,HD15257,7,31595.187,1.3147177072520563e+17,0.5812189544427296,good,True
255.02606950807325,-54.59765117850405,HD153053,6,19896.53,5.917719984738399e+18,,good,True
260.21075713311416,-45.42112055904918,HD156623,7,1209.6,5.952702871347478e+18,,good,True
262.20656116822835,0.3307303341958834,HD158352,6,876.96,4.373966832796402e+18,,good,True
266.9730439847833,2.7069011711281874,HD161868,6,4354.556,4.47209742094681e+18,,good,True
270.7642427186041,-51.64938508933216,HD164249,6,423.36,6.702775135228914e+18,63.213340824782364,bad,True
39.78218216120224,-52.93453576493832,HD16743,6,5805.983,4.742097275828451e+18,,good,True
278.25440997833607,-39.89242974696732,HD170773,6,4172.949,6.723753061177741e+18,0.31493062189210297,good,True
281.3624150965155,-64.87190706101953,HD172555,6,453.6,6.438274350302428e+18,,good,True
290.71355005058575,-54.42428897393634,HD181296,6,846.159,6.643602576214115e+18,,good,True
290.74580259388324,-54.538438242759185,HD181327,8,2872.8,6.643589352010758e+18,,good,True
291.7354572032394,-29.74348406878292,HD182681,6,1632.549,6.758468487246534e+18,,good,True
302.2719508511789,-26.224390820648537,HD191089,6,816.48,6.84714678438446e+18,,good,True
319.6153488904904,-43.33454106194144,HD202628,6,8799.322,6.577318075351824e+18,,good,True
324.3382742073311,-18.441715673726687,HD205674,6,816.48,6.831554747427433e+18,,good,True
326.3417696071705,-12.7833517097229,HD206893,7,16216.478,6.843672087120108e+18,,good,True
336.56002567149517,-2.7893946575743187,HD212695,6,846.72,2.6290419482330655e+18,,good,True
344.4153882167467,-29.6234324421183,HD216956,1,10401.626,,,good,False
52.97395905573478,-25.614260454767532,HD21997,7,5926.907,5.084963312478489e+18,,good,True
75.61435562190026,7.460866807888706,HD32297,7,9192.114,3.2899026905545743e+18,,good,True
81.65254439002113,-22.489947782565203,HD35841,6,1631.906,2.9588336233993713e+18,,good,True
2.107886413063969,6.616788416193775,HD377,6,6704.656,2.745647973856852e+18,,good,True
86.82125447581116,-51.06591790134831,HD39060,1,13910.16,4.792774797545801e+18,,good,True
104.99636377217855,-61.33443342921032,HD53143,6,12998.524,,,good,False
113.9473295136604,-32.20341706314799,HD61005,7,6256.967,5.592237639209047e+18,,good,True
134.3970654842217,15.581415054221416,HD76582,7,5987.401,6.105494997109894e+17,0.44757043602363156,good,True
147.2616323923897,34.08503878870467,HD84870,7,37725.439,7.945037736347231e+17,0.4303371366509042,good,True
164.26187344382367,-68.66726679787949,HD95086,7,8436.801,5.231963962676293e+18,,good,True
23.658031449886987,-15.676382352512563,HD9672,7,2993.76,2.451838022871837e+18,,good,True
169.49183152623502,-64.04260352039618,HD98363,8,1088.64,5.24064398851331e+18,,good,True
173.27290672436536,-54.32462747272777,HD_100453,5,1602.72,5.345011040956367e+18,,good,True
179.66157093607475,-52.768826525271514,HD_104021,6,332.64,5.368481662840657e+18,,good,True
180.6563620585274,-69.19233368543233,HD_104600,6,1905.117,5.859187277060334e+18,,good,True
182.019942651001,-50.76371059506571,HD_105383,6,1481.76,6.12646913918668e+18,0.23269843950061672,good,True
182.41116515716203,-58.34971981581669,HD_105613,6,1571.746,6.071348491003884e+18,,good,True
182.5467448189752,-46.98758378944452,HD_105714_A,6,332.64,6.131073928238087e+18,,good,True
182.7740536705215,-56.40142385497421,HD_105857,6,1571.787,6.072504073402829e+18,,good,True
25.62344475810278,-53.74130663287519,HD_10647,6,4775.526,4.912580642524185e+18,,good,True
183.73450146623333,-47.94858015170662,HD_106473,6,1451.52,6.130345536147985e+18,,good,True
184.27570053230377,-65.69302308906896,HD_106797,6,1814.398,5.860789299912353e+18,,good,True
184.47136582997203,-55.97557205075587,HD_106906,6,635.04,6.072902994276659e+18,0.09752377098154283,good,True
184.77600557972707,16.547418703959288,HD_107146,7,2600.64,,,good,False
185.0801998865358,-51.21870515127026,HD_107298,6,332.64,6.125788094812376e+18,,good,True
188.12250398770303,-49.94293089470038,HD_109111,6,332.64,6.127281296018075e+18,,good,True
188.49206664866972,-56.5708598162732,HD_109276,6,362.825,6.073202027084284e+18,,good,True
26.527469313098976,-53.52164494209827,HD_10939,6,5440.664,,,good,False
189.67778414973264,-68.76370399699573,HD_109832,6,937.44,5.855753399177549e+18,,good,True
189.94230768181956,-49.19881726633716,HD_110058,6,544.32,6.127782196588876e+18,,good,True
190.47189358543153,10.235146438720797,HD_110411,6,3083.972,,,good,False
190.63133800600775,-47.267092529070155,HD_110444,6,332.64,6.128893287446087e+18,,good,True
192.45301114518145,-51.39313124284857,HD_111436,6,332.64,6.078388560857859e+18,,good,True
194.35847102669243,-67.96080226013116,HD_112383,6,1905.117,5.857261551179958e+18,,good,True
194.541508418238,-54.18581671305627,HD_112532,6,1905.12,6.073874172274613e+18,0.228366375904042,good,True
196.2579665398748,-64.4416894357759,HD_113457,6,1814.398,5.862028930545928e+18,,good,True
196.64912726364105,-46.033963212030535,HD_113766,6,544.32,6.086467149517306e+18,,good,True
197.31715364933285,-60.30842233732973,HD_114082,6,635.04,6.055854551117477e+18,,good,True
27.7262879421239,-50.20616017695848,HD_11413,6,16692.438,4.940552596292014e+18,,good,True
198.36428735022665,-45.736527757282325,HD_114788,6,332.64,6.088022447375886e+18,,good,True
199.8311607638113,-59.47241267396905,HD_115600,6,635.04,6.061991269115435e+18,,good,True
199.59584753230592,-18.316327878338804,HD_115617,7,9066.206,,,good,False
200.1114002991836,-49.22379849962425,HD_115820,6,1964.626,6.083262244920009e+18,,good,True
200.63262302742692,-52.168539411752604,HD_116116,6,362.831,6.068501851076293e+18,,good,True
201.09083589729073,-53.99968127942877,HD_116388,6,362.839,6.067344516312101e+18,,good,True
201.25234802806537,-43.92254095030293,HD_116553,6,967.668,6.088404871264435e+18,,good,True
201.3746579974839,-52.362175361547955,HD_116587,6,362.819,,,good,False
201.43587085471876,-47.8191423690062,HD_116649,6,1994.972,6.083482838752152e+18,,good,True
201.48266991369297,-51.177292621318415,HD_116651,6,362.823,6.070094085654316e+18,4.332475046144746,questionable,True
202.53709001382444,-58.48463603542229,HD_117214,6,1149.12,5.870290798365686e+18,,good,True
202.8788275870738,-46.73533104219078,HD_117484,6,1934.668,6.084120933444617e+18,0.18209441533300982,good,True
203.16327159217784,-44.45036906335509,HD_117665,6,967.666,6.08763706855128e+18,,good,True
204.3238415694568,-40.898003270466,HD_118379,6,967.666,6.112995173937285e+18,,good,True
204.67842102629135,-44.51641218684897,HD_118588,6,967.667,6.108418181912503e+18,,good,True
205.4733086286811,-43.176851166405726,HD_119067,6,967.667,6.111637861196574e+18,,good,True
205.68136407002115,-43.18600888272329,HD_119221,6,332.64,,,good,False
206.23868373821043,-45.22328010715489,HD_119573,6,967.666,6.108176804749968e+18,,good,True
206.4412094234628,-34.74539479261991,HD_119740,6,302.4,6.164261930805374e+18,,good,True
207.4768101289359,-50.24009897602297,HD_120326,6,2049.272,6.093660880442333e+18,,good,True
208.82835089948557,-53.52871091830691,HD_121191,6,5201.209,6.065138792911303e+18,,good,True
209.42114479440016,-47.00960933439892,HD_121617,6,2540.16,6.095178206488363e+18,,good,True
210.97400132237584,-53.77460436602057,HD_122513,6,2236.867,5.896756833463695e+18,,good,True
211.17535424105708,-50.071544233938006,HD_122705,6,2049.336,6.090684674269293e+18,,good,True
211.5421507217427,-41.17483099255267,HD_123021,6,967.674,6.110115621706656e+18,,good,True
215.29789987464383,-41.70704335847684,HD_125541,6,967.674,6.103740000452635e+18,,good,True
215.4517742250622,-38.68097268401716,HD_125647,6,967.674,6.116683004659018e+18,,good,True
215.7405625548492,-46.27951828595579,HD_125777,6,453.529,6.093237431027231e+18,,good,True
216.15394761359988,-47.177882665641,HD_126062,6,967.673,6.092860092382069e+18,,good,True
216.4470830300531,-60.494635392008526,HD_126116,6,362.88,5.878695190318304e+18,,good,True
217.11051543800968,-45.87306457516976,HD_126710,6,453.521,6.099080472034577e+18,,good,True
218.01729707776255,-46.10012422843685,HD_127326,6,453.519,6.098288690525429e+18,,good,True
218.19421443440183,-43.617812091460856,HD_127466,6,453.523,6.099917616999994e+18,0.7254226049856679,good,True
218.63915847366357,-46.304926873129304,HD_127750,6,967.674,6.09831411242767e+18,,good,True
219.35441046817652,-36.7229123474345,HD_128360,6,423.321,6.106767986755152e+18,,good,True
221.12887570983264,-39.98917117702947,HD_129590,6,846.72,6.102199477284608e+18,,good,True
222.1390128114716,-30.446637997919847,HD_130361,6,393.089,6.21775485513416e+18,3.221028310548225,questionable,True
223.78332788737785,-41.12049448063266,HD_131488,6,1360.8,6.101164531905527e+18,,good,True
224.22683677083853,-35.695560176043806,HD_131835,7,1874.88,6.202242567124829e+18,,good,True
224.34170712556693,-27.320883596583467,HD_131960,6,1844.64,6.225298840624108e+18,,good,True
224.8078681469113,-37.88137096585314,HD_132238,6,1451.482,6.198727978207576e+18,,good,True
225.49371535101923,-45.84863021583494,HD_132690,6,1450.988,5.906941644021802e+18,,good,True
226.04431867420112,-31.937098414352864,HD_133195,6,362.848,6.204792540747133e+18,,good,True
226.29729246875968,-47.57620375968427,HD_133263,6,332.64,5.903588442799784e+18,,good,True
226.2430090984169,-37.689220728983656,HD_133319,6,1451.479,6.198061605441186e+18,,good,True
226.55792862343552,-37.29019597310545,HD_133531,6,483.764,6.199574705240285e+18,,good,True
226.8120251501485,-29.504675817329662,HD_133803,6,1360.757,6.212050520082538e+18,,good,True
227.00430346491288,-43.71269542683763,HD_133820,6,1450.844,6.003604487219268e+18,,good,True
228.52895220261647,-38.152487655002446,HD_134989,6,483.771,6.007091279106121e+18,,good,True
228.88083799005108,-49.2129489909507,HD_135132,6,332.64,5.902239097218925e+18,,good,True
228.98290241052683,-47.158511208939125,HD_135255,6,332.64,5.903800408033823e+18,,good,True
229.36484067699115,-43.38396563938988,HD_135583,6,1451.013,6.003861291905112e+18,,good,True
229.68418078114047,-48.906920642970846,HD_135769,6,332.64,5.902614619108981e+18,,good,True
229.77914334501256,-42.4379114053082,HD_135878,6,483.759,6.003925613336937e+18,,good,True
230.4668166138553,-37.549039833965736,HD_136423,6,483.754,6.007365675977443e+18,,good,True
230.54673507520303,-37.635778798697736,HD_136482,6,1451.48,6.007352550557348e+18,,good,True
231.53367597934377,-53.5579561444958,HD_137041,6,332.64,5.888550525382223e+18,,good,True
231.37551212536212,-36.199599053786976,HD_137119,6,1451.475,6.013716695655007e+18,,good,True
231.69460462720383,-35.78081949059026,HD_137350,6,483.755,6.013755556519319e+18,,good,True
232.58682616192303,-41.92030719324567,HD_137919_B,6,483.759,6.002393203373007e+18,,good,True
232.5945361006827,-38.31745326492329,HD_137953,6,483.759,6.006380307403018e+18,,good,True
232.6532132536358,-37.69041791841352,HD_137990,6,483.739,6.012593235290102e+18,,good,True
232.9943879051719,-28.758752250032934,HD_138270,6,302.4,6.210223956386282e+18,0.6606699093002636,good,True
233.426360433996,-20.54885675075601,HD_138574,6,604.778,6.253677205677626e+18,0.6123290712508047,good,True
233.62511796768771,-21.919055709560254,HD_138721,6,574.537,6.241240904531925e+18,,good,True
234.0471933665001,-33.09295352123837,HD_138923,6,1391.028,6.015986534331026e+18,,good,True
234.7376196427192,-57.70693430392608,HD_139084B,7,1028.16,,,good,False
235.19312601801136,-42.498339340099164,HD_139614,5,1481.76,6.001669793442285e+18,,good,True
235.29632436762236,-44.662423861515805,HD_139664,6,4595.772,5.98910247861952e+18,,good,True
236.09044712753172,-30.20086546829864,HD_140390,6,1391.028,6.016800001138806e+18,,good,True
236.3339831156005,-39.77351785399384,HD_140498,6,483.772,6.008239375410159e+18,,good,True
236.704909108408,-25.243028372291143,HD_140855,6,302.4,6.235143180545302e+18,,good,True
237.1267627310896,-32.086783418761094,HD_141133,6,6168.929,6.015637027078947e+18,,good,True
237.30777830525057,-30.21023416527755,HD_141253,6,302.4,6.040771725447137e+18,,good,True
237.4905213890835,-3.9213040661758543,HD_141569,6,1330.56,4.399438153527026e+18,0.08219659645573452,good,True
237.62718392197007,-20.84839316742241,HD_141575,6,272.121,6.240862122778321e+18,,good,True
238.0781057956106,-39.51632867582559,HD_141779,6,483.745,6.008413510565573e+18,,good,True
238.0378039758656,-21.683399155707264,HD_141882,6,272.115,6.240570099361925e+18,,good,True
238.2355018334989,-29.842974402323893,HD_141960,6,3689.218,6.040704827039124e+18,,good,True
237.80799209947392,35.65544386577038,HD_142091,6,11844.418,,,good,False
239.6264715725523,-20.893593190864053,HD_142988,6,272.122,6.246665723107547e+18,,good,True
239.87842751588585,-40.86539708403356,HD_143022,6,302.4,5.996123066495775e+18,,good,True
239.77879108545255,-19.935455930839453,HD_143093,6,272.11,6.247340788886584e+18,,good,True
240.0929466659774,-38.99398326870252,HD_143181,6,1118.88,5.997986601284941e+18,4.187795575173674,questionable,True
240.8062688771579,-35.28764481087004,HD_143675,8,1209.6,6.011074324396445e+18,,good,True
241.23093891080737,-20.900272915613044,HD_144113,6,272.123,6.243989301345821e+18,,good,True
241.43672307081,-19.681306953425004,HD_144273,6,272.126,6.247236060405826e+18,,good,True
241.6382638077224,-39.25966212613976,HD_144277,6,1965.6,5.997064935667763e+18,,good,True
242.13051670064516,-35.16399980470274,HD_144691,6,1391.026,6.034863564137379e+18,,good,True
242.43543290850155,-47.36302438573325,HD_144795,6,332.64,5.984075751987548e+18,,good,True
242.9307044687335,-54.598084710649054,HD_145078,6,332.64,5.932535491708198e+18,,good,True
242.4918077671526,-22.409856270329247,HD_145101,6,2449.44,6.242853303975004e+18,,good,True
242.81637056584583,-23.20432170230624,HD_145333,6,272.123,6.242196070900654e+18,,good,True
243.0695792617968,-42.37522289714821,HD_145357,6,1209.6,5.993268150231566e+18,,good,True
242.99377766973976,-19.450459778647513,HD_145501_A,6,272.121,6.245698187231875e+18,,good,True
243.0248487907188,-19.062586734361503,HD_145519,6,272.124,6.245861602145571e+18,,good,True
243.29825577736088,-22.48531953972073,HD_145718,6,1300.32,6.242664222334855e+18,,good,True
243.36656418204092,-27.40404132968172,HD_145719,6,483.711,6.042277953299752e+18,,good,True
243.67999263092193,-39.131212810421175,HD_145840,6,302.4,5.997175092984856e+18,,good,True
243.74058705290236,-39.62795468608063,HD_145880,6,786.24,5.997144169219985e+18,,good,True
243.5853265810069,-22.136316807263867,HD_145942,6,272.122,6.242770836302871e+18,,good,True
243.62017627918755,-21.10780226345484,HD_145964,6,1360.8,6.243044378479192e+18,,good,True
244.0158060864233,-49.07502850339176,HD_145972,6,1451.52,5.935598765341599e+18,,good,True
243.7835456072233,-24.58871305558116,HD_146055,6,483.727,6.049686973740646e+18,0.5912358504442157,good,True
244.34451938052712,-42.83823836157657,HD_146290_A,6,332.64,5.992457707091077e+18,,good,True
244.18424363953295,-25.229492006555827,HD_146330,6,483.722,6.048851310543792e+18,,good,True
244.36203101145983,-23.34207601042922,HD_146494,6,483.72,6.05035417113868e+18,,good,True
245.05119380251872,-39.50083150155193,HD_146905,6,302.4,5.994194007714171e+18,,good,True
245.06251255982997,-25.645890520486923,HD_147013,6,483.728,6.048580285228456e+18,,good,True
246.24291723598137,-48.60159878458413,HD_147558,6,1451.52,5.941492693109589e+18,,good,True
246.5410058812561,-41.22632778637954,HD_147875,6,332.64,5.99306236974445e+18,,good,True
247.48312454476377,-26.59088056373072,HD_148563,6,483.731,6.045625175931735e+18,,good,True
248.8277134802474,-42.24010153830787,HD_149230,6,332.64,5.968523434867356e+18,,good,True
249.16328823638733,-19.602341864366085,HD_149619,6,302.4,4.1311440191308324e+18,,good,True
249.88867721051827,-39.60943591474844,HD_149938,6,423.227,5.969457126408117e+18,,good,True
249.99112351201583,-39.78918274169973,HD_150004,6,423.23,5.969451113483612e+18,0.5079218344925217,good,True
250.13696658211288,-38.2270281674736,HD_150107,6,423.227,6.019085610970194e+18,,good,True
250.62694018073572,-38.930338642242646,HD_150398,6,423.226,5.971000668971868e+18,,good,True
250.79668692821735,-43.653129537886265,HD_150477,6,459.503,5.967590877215961e+18,,good,True
250.9852728157995,-38.33403387312876,HD_150641,6,423.23,5.971042858373753e+18,0.6059142323603895,good,True
251.57053602848137,-39.272771537276654,HD_150988,6,1391.036,5.970758535889043e+18,,good,True
251.5548461795671,-39.74598462668706,HD_150989,6,423.221,5.970672288599121e+18,,good,True
251.75689531786497,-39.53401172206294,HD_151109,6,1391.036,5.970681157767308e+18,,good,True
36.56807287135081,6.292330410542879,HD_15115,6,907.2,2.5173978467864525e+18,,good,True
252.60249882597043,-38.04870078318064,HD_151681,6,423.224,5.971298529186955e+18,,good,True
253.6419431337381,-38.10578616463289,HD_152369,6,1391.036,5.971248260889726e+18,,good,True
253.7434133832448,-41.09307068401046,HD_152407,6,459.505,5.969567485567967e+18,,good,True
254.00292728667267,-37.51278491622844,HD_152621,6,1391.036,5.971366394029696e+18,,good,True
254.41426291551383,-37.80804932613156,HD_152870,6,392.993,5.970593231205906e+18,,good,True
254.47454931924912,-27.611136939339485,HD_152989,6,1935.36,6.033260858500219e+18,,good,True
257.3753552118835,-46.541508928262054,HD_154743,6,423.188,5.962957329056629e+18,,good,True
257.6829235495523,-22.004830442026503,HD_155142,6,302.4,4.11540172707193e+18,,good,True
258.0049058355162,-25.681922632791704,HD_155334,6,302.4,4.1093668513917594e+18,,good,True
